,,"Rings 501 - 1000 - 926 to 950","grouping","rings.","rings 501 - 1000","site qa","926 to 950"
,,"Welding Record - Phase 1",,"rings.","rings 501 - 1000","site qa","926 to 950","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 501 - 1000","site qa","926 to 950","welding record - phase 2"
,,"Rings 501 - 1000 - 951 to 975","grouping","rings.","rings 501 - 1000","site qa","951 to 975"
,,"Welding Record - Phase 1",,"rings.","rings 501 - 1000","site qa","951 to 975","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 501 - 1000","site qa","951 to 975","welding record - phase 2"
,,"Rings 501 - 1000 - 976 to 1000","grouping","rings.","rings 501 - 1000","976 to 1000","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 501 - 1000","976 to 1000","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 501 - 1000","976 to 1000","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1001 to 1025","grouping","rings.","rings 1001 - 1500","site qa","1001 to 1025"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1001 to 1025","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1001 to 1025","welding record - phase 2"
,,"Rings 1001 - 1500 - 1026 to 1050","grouping","rings.","rings 1001 - 1500","site qa","1026 to 1050"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1026 to 1050","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1026 to 1050","welding record - phase 2"
,,"Rings 1001 - 1500 - 1051 to 1075","grouping","rings.","rings 1001 - 1500","1051 to 1075","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1051 to 1075","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1051 to 1075","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1076 to 1100","grouping","rings.","rings 1001 - 1500","site qa","1076 to 1100"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1076 to 1100","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1076 to 1100","welding record - phase 2"
,,"Rings 1001 - 1500 - 1101 to 1125","grouping","rings.","rings 1001 - 1500","1101 to 1125","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1101 to 1125","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1101 to 1125","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1126 to 1150","grouping","rings.","rings 1001 - 1500","site qa","1126 to 1150"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1126 to 1150","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1126 to 1150","welding record - phase 2"
,,"Rings 1001 - 1500 - 1151 to 1175","grouping","rings.","rings 1001 - 1500","site qa","1151 to 1175"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","welding record - phase 1","1151 to 1175"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1151 to 1175","welding record - phase 2"
,,"Rings 1001 - 1500 - 1176 to 1200","grouping","rings.","rings 1001 - 1500","site qa","1176 to 1200"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1176 to 1200","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1176 to 1200","welding record - phase 2"
,,"Rings 1001 - 1500 - 1201 to 1225","grouping","rings.","rings 1001 - 1500","site qa","1201 to 1225"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1201 to 1225","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1201 to 1225","welding record - phase 2"
,,"Rings 1001 - 1500 - 1226 to 1250","grouping","rings.","rings 1001 - 1500","1226 to 1250","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1226 to 1250","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1226 to 1250","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1251 to 1275","grouping","rings.","rings 1001 - 1500","site qa","1251 to 1275"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1251 to 1275","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1251 to 1275","welding record - phase 2"
,,"Rings 1001 - 1500 - 1276 to 1300","grouping","rings.","rings 1001 - 1500","1276 to 1300","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1276 to 1300","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1276 to 1300","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1301 to 1325","grouping","rings.","rings 1001 - 1500","site qa","1301 to 1325"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1301 to 1325","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1301 to 1325","welding record - phase 2"
,,"Rings 1001 - 1500 - 1326 to 1350","grouping","rings.","rings 1001 - 1500","site qa","1326 to 1350"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1326 to 1350","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1326 to 1350","welding record - phase 2"
,,"Rings 1001 - 1500 - 1351 to 1375","grouping","rings.","rings 1001 - 1500","1351 to 1375","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1351 to 1375","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1351 to 1375","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1376 to 1400","grouping","rings.","rings 1001 - 1500","1376 to 1400","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1376 to 1400","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1376 to 1400","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1401 to 1425","grouping","rings.","rings 1001 - 1500","1401 to 1425","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1401 to 1425","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1401 to 1425","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1426 to 1450","grouping","rings.","rings 1001 - 1500","1426 to 1450","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1426 to 1450","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1426 to 1450","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1451 to 1475","grouping","rings.","rings 1001 - 1500","1451 to 1475","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","1451 to 1475","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","1451 to 1475","site qa","welding record - phase 2"
,,"Rings 1001 - 1500 - 1476 to 1500","grouping","rings.","rings 1001 - 1500","site qa","1476 to 1500"
,,"Welding Record - Phase 1",,"rings.","rings 1001 - 1500","site qa","1476 to 1500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 1001 - 1500","site qa","1476 to 1500","welding record - phase 2"
,,"Rings 1501 - 2000 - 1501 to 1525","grouping","rings.","site qa","rings 1501 - 2000","1501 to 1525"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","1501 to 1525","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1501 to 1525","welding record - phase 2"
,,"Rings 1501 - 2000 - 1526 to 1550","grouping","rings.","1526 to 1550","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1526 to 1550","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1526 to 1550","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1551 to 1575","grouping","rings.","site qa","1551 to 1575","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","site qa","1551 to 1575","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","1551 to 1575","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1576 to 1600","grouping","rings.","1576 to 1600","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1576 to 1600","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1576 to 1600","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1601 to 1625","grouping","rings.","1601 to 1625","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1601 to 1625","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1601 to 1625","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1626 to 1650","grouping","rings.","site qa","1626 to 1650","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","site qa","1626 to 1650","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","1626 to 1650","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1651 to 1675","grouping","rings.","1651 to 1675","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1651 to 1675","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1651 to 1675","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1676 to 1700","grouping","rings.","site qa","rings 1501 - 2000","1676 to 1700"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","1676 to 1700","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1676 to 1700","welding record - phase 2"
,,"Rings 1501 - 2000 - 1701 to 1725","grouping","rings.","1701 to 1725","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1701 to 1725","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1701 to 1725","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1726 to 1750","grouping","rings.","site qa","rings 1501 - 2000","1726 to 1750"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","1726 to 1750","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1726 to 1750","welding record - phase 2"
,,"Rings 1501 - 2000 - 1751 to 1775","grouping","rings.","site qa","rings 1501 - 2000","1751 to 1775"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","1751 to 1775","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1751 to 1775","welding record - phase 2"
,,"Rings 1501 - 2000 - 1776 to 1800","grouping","rings.","site qa","rings 1501 - 2000","1776 to 1800"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","welding record - phase 1","1776 to 1800"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1776 to 1800","welding record - phase 2"
,,"Rings 1501 - 2000 - 1801 to 1825","grouping","rings.","site qa","rings 1501 - 2000","1801 to 1825"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","1801 to 1825","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1801 to 1825","welding record - phase 2"
,,"Rings 1501 - 2000 - 1826 to 1850","grouping","rings.","1826 to 1850","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1826 to 1850","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1826 to 1850","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1851 to 1875","grouping","rings.","site qa","1851 to 1875","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","site qa","1851 to 1875","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","1851 to 1875","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1876 to 1900","grouping","rings.","1876 to 1900","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1876 to 1900","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1876 to 1900","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1901 to 1925","grouping","rings.","site qa","rings 1501 - 2000","1901 to 1925"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","1901 to 1925","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1901 to 1925","welding record - phase 2"
,,"Rings 1501 - 2000 - 1926 to 1950","grouping","rings.","site qa","1926 to 1950","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","site qa","1926 to 1950","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","1926 to 1950","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1951 to 1975","grouping","rings.","1951 to 1975","site qa","rings 1501 - 2000"
,,"Welding Record - Phase 1",,"rings.","1951 to 1975","site qa","rings 1501 - 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","1951 to 1975","site qa","rings 1501 - 2000","welding record - phase 2"
,,"Rings 1501 - 2000 - 1976 to 2000","grouping","rings.","site qa","rings 1501 - 2000","1976 to 2000"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 1501 - 2000","1976 to 2000","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 1501 - 2000","1976 to 2000","welding record - phase 2"
,,"Rings 2001 - 2500 - 2001 to 2025","grouping","rings.","2001 to 2025","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2001 to 2025","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2001 to 2025","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2026 to 2050","grouping","rings.","2026 to 2050","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2026 to 2050","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2026 to 2050","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2051 to 2075","grouping","rings.","site qa","rings 2001 - 2500","2051 to 2075"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","2051 to 2075","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2051 to 2075","welding record - phase 2"
,,"Rings 2001 - 2500 - 2076 to 2100","grouping","rings.","site qa","rings 2001 - 2500","2076 to 2100"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","2076 to 2100","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2076 to 2100","welding record - phase 2"
,,"Rings 2001 - 2500 - 2101 to 2125","grouping","rings.","site qa","2101 to 2125","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","site qa","2101 to 2125","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","2101 to 2125","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2126 to 2150","grouping","rings.","site qa","rings 2001 - 2500","2126 to 2150"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","2126 to 2150","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2126 to 2150","welding record - phase 2"
,,"Rings 2001 - 2500 - 2151 to 2175","grouping","rings.","site qa","rings 2001 - 2500","2151 to 2175"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","welding record - phase 1","2151 to 2175"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2151 to 2175","welding record - phase 2"
,,"Rings 2001 - 2500 - 2176 to 2200","grouping","rings.","site qa","rings 2001 - 2500","2176 to 2200"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","welding record - phase 1","2176 to 2200"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2176 to 2200","welding record - phase 2"
,,"Rings 2001 - 2500 - 2201 to 2225","grouping","rings.","2201 to 2225","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2201 to 2225","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2201 to 2225","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2226 to 2250","grouping","rings.","site qa","rings 2001 - 2500","2226 to 2250"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","2226 to 2250","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2226 to 2250","welding record - phase 2"
,,"Rings 2001 - 2500 - 2251 to 2275","grouping","rings.","2251 to 2275","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2251 to 2275","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2251 to 2275","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2276 to 2300","grouping","rings.","site qa","rings 2001 - 2500","2276 to 2300"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","2276 to 2300","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2276 to 2300","welding record - phase 2"
,,"Rings 2001 - 2500 - 2301 to 2325","grouping","rings.","site qa","rings 2001 - 2500","2301 to 2325"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","2301 to 2325","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2301 to 2325","welding record - phase 2"
,,"Rings 2001 - 2500 - 2326 to 2350","grouping","rings.","2326 to 2350","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2326 to 2350","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2326 to 2350","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2351 to 2375","grouping","rings.","site qa","rings 2001 - 2500","2351 to 2375"
,,"Welding Record - Phase 1",,"rings.","site qa","rings 2001 - 2500","2351 to 2375","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","rings 2001 - 2500","2351 to 2375","welding record - phase 2"
,,"Rings 2001 - 2500 - 2376 to 2400","grouping","rings.","2376 to 2400","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2376 to 2400","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2376 to 2400","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2401 to 2425","grouping","rings.","site qa","2401 to 2425","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","site qa","2401 to 2425","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","2401 to 2425","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2426 to 2450","grouping","rings.","2426 to 2450","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2426 to 2450","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2426 to 2450","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2451 to 2475","grouping","rings.","2451 to 2475","site qa","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","2451 to 2475","site qa","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","2451 to 2475","site qa","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2001 - 2500 - 2476 to 2500","grouping","rings.","site qa","2476 to 2500","rings 2001 - 2500"
,,"Welding Record - Phase 1",,"rings.","site qa","2476 to 2500","rings 2001 - 2500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","2476 to 2500","rings 2001 - 2500","welding record - phase 2"
,,"Rings 2501 - 3000 - 2501 to 2525","grouping","rings.","rings 2501 - 3000","2501 to 2525","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2501 to 2525","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2501 to 2525","site qa","welding record - phase 2"
,,"Rings 2501 - 3000 - 2526 to 2550","grouping","rings.","rings 2501 - 3000","site qa","2526 to 2550"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2526 to 2550","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2526 to 2550","welding record - phase 2"
,,"Rings 2501 - 3000 - 2551 to 2575","grouping","rings.","rings 2501 - 3000","2551 to 2575","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2551 to 2575","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2551 to 2575","site qa","welding record - phase 2"
,,"Rings 2501 - 3000 - 2576 to 2600","grouping","rings.","rings 2501 - 3000","site qa","2576 to 2600"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2576 to 2600","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2576 to 2600","welding record - phase 2"
,,"Rings 2501 - 3000 - 2601 to 2625","grouping","rings.","rings 2501 - 3000","2601 to 2625","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2601 to 2625","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2601 to 2625","site qa","welding record - phase 2"
,,"Rings 2501 - 3000 - 2626 to 2650","grouping","rings.","rings 2501 - 3000","2626 to 2650","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2626 to 2650","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2626 to 2650","site qa","welding record - phase 2"
,,"Rings 2501 - 3000 - 2651 to 2675","grouping","rings.","rings 2501 - 3000","site qa","2651 to 2675"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2651 to 2675","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2651 to 2675","welding record - phase 2"
,,"Rings 2501 - 3000 - 2676 to 2700","grouping","rings.","rings 2501 - 3000","site qa","2676 to 2700"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2676 to 2700","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2676 to 2700","welding record - phase 2"
,,"Rings 2501 - 3000 - 2701 to 2725","grouping","rings.","rings 2501 - 3000","site qa","2701 to 2725"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2701 to 2725","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2701 to 2725","welding record - phase 2"
,,"Rings 2501 - 3000 - 2726 to 2750","grouping","rings.","rings 2501 - 3000","site qa","2726 to 2750"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","welding record - phase 1","2726 to 2750"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2726 to 2750","welding record - phase 2"
,,"Rings 2501 - 3000 - 2751 to 2775","grouping","rings.","rings 2501 - 3000","site qa","2751 to 2775"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2751 to 2775","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2751 to 2775","welding record - phase 2"
,,"Rings 2501 - 3000 - 2776 to 2800","grouping","rings.","rings 2501 - 3000","site qa","2776 to 2800"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","welding record - phase 1","2776 to 2800"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2776 to 2800","welding record - phase 2"
,,"Rings 2501 - 3000 - 2801 to 2825","grouping","rings.","rings 2501 - 3000","2801 to 2825","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2801 to 2825","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2801 to 2825","site qa","welding record - phase 2"
,,"Rings 2501 - 3000 - 2826 to 2850","grouping","rings.","rings 2501 - 3000","site qa","2826 to 2850"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2826 to 2850","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2826 to 2850","welding record - phase 2"
,,"Rings 2501 - 3000 - 2851 to 2875","grouping","rings.","rings 2501 - 3000","2851 to 2875","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2851 to 2875","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2851 to 2875","site qa","welding record - phase 2"
,,"Rings 2501 - 3000 - 2876 to 2900","grouping","rings.","rings 2501 - 3000","site qa","2876 to 2900"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2876 to 2900","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2876 to 2900","welding record - phase 2"
,,"Rings 2501 - 3000 - 2901 to 2925","grouping","rings.","rings 2501 - 3000","site qa","2901 to 2925"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2901 to 2925","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2901 to 2925","welding record - phase 2"
,,"Rings 2501 - 3000 - 2926 to 2950","grouping","rings.","rings 2501 - 3000","2926 to 2950","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2926 to 2950","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2926 to 2950","site qa","welding record - phase 2"
,,"Rings 2501 - 3000 - 2951 to 2975","grouping","rings.","rings 2501 - 3000","site qa","2951 to 2975"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","site qa","2951 to 2975","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","site qa","2951 to 2975","welding record - phase 2"
,,"Rings 2501 - 3000 - 2976 to 3000","grouping","rings.","rings 2501 - 3000","2976 to 3000","site qa"
,,"Welding Record - Phase 1",,"rings.","rings 2501 - 3000","2976 to 3000","site qa","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","rings 2501 - 3000","2976 to 3000","site qa","welding record - phase 2"
,,"Rings 3001 - 3500 - 3001 to 3025","grouping","rings.","3001 to 3025","site qa","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","3001 to 3025","site qa","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","3001 to 3025","site qa","rings 3001 - 3500","welding record - phase 2"
,,"Rings 3001 - 3500 - 3026 to 3050","grouping","rings.","site qa","3026 to 3050","rings 3001 - 3500"
,,"Welding Record - Phase 1",,"rings.","site qa","3026 to 3050","rings 3001 - 3500","welding record - phase 1"
,,"Welding Record - Phase 2",,"rings.","site qa","3026 to 3050","rings 3001 - 3500","welding record - phase 2"
