"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2378c659-7bcd-4197-8483-f0a24388bcdd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets"
"2f558e5a-af02-4299-8fd6-3c5328ccd5e9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Timesheets","23rd November - 29th November"
"641c3acf-0018-4d61-af22-ac60e2fee74e","","folder-normal","not-started","","step","TRUE","FALSE","Timesheets","29th Dec - 4th Jan"
"a47e6cdd-bc0f-4541-9951-f13bf7f88de5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Trev B"
"5e71f4c1-a008-4d74-b91d-323286d56deb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Tom Woodyard"
"2ff88b0e-c5f1-4d3c-a56b-04784e413917","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Tom Waller"
"4de03d23-962b-4b8a-a2e2-a99189eda7d1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Wayne"
"a80b03e2-137c-4890-a182-d932ed495287","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Wormy"
"40fdc1fa-48ac-4777-b8cc-f30ac5a61e4b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Zac"
"ebd2ea9b-b634-47d3-9d0e-3d935015b68d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","16th Feb - 22nd Feb"
"5bc43ac7-d53a-4f9c-ba37-a42804998196","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Adam"
"e4e7b82a-502b-4320-bd79-357f64989ce4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Aka"
"29223ab5-2104-499c-9d4e-7f0618831f0a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Ben"
"cbaf4764-8dd1-470d-a066-1fa64b72f0c6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Billy J"
"f47d9353-d49b-4038-9772-112e120a46ed","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Barlow"
"9e2d1057-366b-4f7a-b465-9991161f1854","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Blake"
"c49dcee4-a5f0-4fb1-8635-11f96b877eb8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Burger"
"e8c8916c-ac7d-4a4f-98d5-2d0d092407c5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Batch"
"6b6889de-211c-4764-93bc-3ce645f51322","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Boothy"
"8b36c233-698e-4489-a2ee-1f1da1bddc40","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Bucky"
"c41bf43d-22de-47a7-9adc-414cec07e7e6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Brendan"
"c912e0e4-ee00-4b99-8b64-0f324f301f18","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Chris"
"3b63a55e-1b84-42bc-80ec-c393f955e5a4","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Daniel"
"36079c28-be31-4d4a-a47d-084c8af059eb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Dave S"
"ecdaef4d-4792-4809-8337-dfd20a6ccab9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Dinga"
"90682a6a-25c2-48d6-978a-b674c445e7d6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Doug"
"09c4a9d8-3a66-4d1e-9b56-0f3bcff37874","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Doonga"
"a2a32f6f-6568-4ef2-bc9f-7509406c8f9f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","General"
"b948f15c-952c-46cb-901f-b651591ba3ce","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Gary"
"be08996b-6dad-4204-92b0-9436ee3a2db8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","James B"
"4356e0da-a12c-419d-9dab-e22d2f8eaa4a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jarrod B"
"7a60f6c6-7d19-4b10-8062-048ba52b927e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jimmy"
"7a6800b4-53a1-47f1-be7e-18127b3d610a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jay A"
"bfc52edd-b8a6-459a-8da4-f758b792a6d4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jay J"
"628d0b2f-e3a7-45b8-853c-40dd51f8bfed","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jobbo"
"721e1309-b462-485a-9adb-c9f71d1cd48e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Josh"
"0b39cc15-febb-48e4-bb7c-4907d935542f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jules"
"9b340c82-0734-4d4b-b2a3-3c3cf56a4412","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jake"
"09784767-7093-4b37-847e-319b00ccb78b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jack B"
"5cdd2b5f-c0b2-45d7-96b4-147c40065f56","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jack W"
"31cae2d4-9c43-4753-84bc-16821c076720","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Joe"
"d7407a12-04ef-4026-9f74-80435b3fed94","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Jez"
"d4888e22-0b10-4cbf-8048-f6e699504a68","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Joel M"
"fda936a9-51dc-42de-b5ef-ebdc065cfb37","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Kirk"
"310819d8-1fd5-4e37-b5fb-975597c24482","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Kyle"
"6591687a-a21c-4cc9-9085-1d9ae75566e6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Marc"
"698c03ec-207d-48cf-abe2-4d3d5dc08c27","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Mark"
"d5da5a26-88fb-488a-9cc3-eb27898bdd9a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Mick W"
"b653dda1-6760-4c0f-bd1a-5571f6e3ddcc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Martin"
"74776299-ebdd-4374-9be7-46772e71ab2d","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Matt (Bill)"
"fec79f75-c144-4cd7-89ec-ee940bfe2da1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Nathan K"
"0463fb2e-4aba-4224-bc0f-d84d4583a3fd","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Nathan M"
"8a5d16f8-17b1-41b4-9a45-e291e2585231","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Neil"
"d1ec12e7-71d5-4406-a0a8-d5bf13f1b007","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Paul M"
"ceab95bb-a4e7-4bb9-93b9-33faeea77e3d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Pat"
"9208fd07-ad12-47cd-ad16-8e7adce09124","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Rosco"
"7e903fb3-0d99-481c-834b-819b46bbe7d3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Scottie"
"f6964592-0527-4aee-95af-efe81ad1119e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Simon"
"3029b0dd-1453-4ad0-95d2-72ecca41ff64","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Shawy"
"f30e72bb-b226-4492-950d-9c2ec714dd85","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Slamma"
"d5c24d20-b1b8-4197-9054-4cb67583d2f0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Trev B"
"0c035730-0265-46f2-8572-3a7bcbd179da","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Tom Woodyard"
"a07f1bc8-30fe-4c23-bd48-d674a062b4ae","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Tom Waller"
"7ce49d7b-d5f0-4435-9de7-0e9a6e385e6a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Wayne"
"8878c5ec-c1a5-4e5c-9c6d-fff4e2ccb9a5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Wormy"
"e96ee0f5-930e-4730-9851-8669e45cad6d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","16th Feb - 22nd Feb","Zac"
"7fe783d4-ea86-4e35-bf49-39830384498c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","23rd Feb - 1st March"
"a90b2091-45ac-4691-8815-9c1496afecd2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Adam"
"601f0fa9-e04f-4e20-b704-6f9525437abc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Aka"
"a14f9bf6-05d0-435c-bdac-cf11fbaef95c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Ben"
"5d4a9665-6391-4836-8304-85d78082a814","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Billy J"
"8e136215-fed9-474d-87d2-c5c8039c77d0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Barlow"
"27ea29c0-8c52-4dfa-91d8-d872387851ee","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Blake"
"3e01c495-be6f-42b5-aae1-549acadbc51d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Burger"
"dc5132d2-2f39-403d-a6e4-142c5be33937","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Batch"
"8481408b-21cb-423a-b75a-1d7550501701","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Boothy"
"1d1b3036-f027-4ada-a0f7-adbaf8a573ed","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Bucky"
"2fe7c2dc-c5da-4746-affc-115815b431d3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Brendan"
"2840cdfc-0f34-4026-8dee-2a48d2792f88","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Chris"
"7afa8db8-c26a-4439-a999-29c17c16ac44","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Daniel"
"b7a33f98-0be8-41b7-986f-ead7c62c982c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Dave S"
"7bc60d59-fed0-4b98-8210-69a69fb1a260","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Dinga"
"ce26f1ec-be29-43af-a898-5e3e0f6bdc36","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Doug"
"0c427eef-fb99-4bca-95f5-d8a32259c8cb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Doonga"
"b1ed93f9-ef9b-4f8d-9e4a-46a31f08e1d0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","General"
"6fe42672-5e3a-4cf1-aef4-76a39f3e9040","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Gary"
"dfe7b03a-fe6a-4beb-ba38-03f472b3aaf6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","James B"
"3811fff2-51a2-4bf4-9f0c-63dc338ac2ea","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jarrod B"
"9f550abb-aaff-465d-9a13-96e43e2aeafc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jimmy"
"29e47411-f5db-4f94-a690-69ad7c6670ee","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jay A"
"026cdb97-6449-460a-bc1c-a35f1bda5407","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jay J"
"a03d29bd-5281-438e-a283-4959f85b8387","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jobbo"
"7bfa3fb2-a869-43af-830b-ed80b44240f0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Josh"
"243bf065-aaaf-42de-bf94-5189e8316be2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jules"
"9fe7e1f8-6c07-4c7a-bf2c-c3b922dd2f52","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jake"
"0cafc62f-2f9f-44a6-8132-ec5cd6bedf1d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jack B"
"c73a839c-737c-4ec0-b666-7ff23320328c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jack W"
"bb737a23-1c39-4d65-919d-d16335047a07","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Joe"
"f2319e72-7ee3-4d24-9480-4a250a764fd1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Jez"
"94d7f201-0f40-4615-906c-d01803776696","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","23rd Feb - 1st March","Joel M"
